name,source
FBtr0332541.1,protein_coding
FBtr0332542.1,protein_coding
FBtr0332546.1,lincRNA
FBtr0332547.1,lincRNA
FBtr0332548.1,lincRNA
FBtr0332549.1,lincRNA
FBtr0332550.1,lincRNA
FBtr0332551.1,lincRNA
FBtr0332552.1,protein_coding
FBtr0332553.1,protein_coding
FBtr0332554.1,protein_coding
FBtr0332555.1,protein_coding
FBtr0332556.1,protein_coding
FBtr0332557.1,protein_coding
FBtr0332558.1,protein_coding
FBtr0332560.1,protein_coding
FBtr0332561.1,protein_coding
FBtr0332562.1,protein_coding
FBtr0332563.1,lincRNA
FBtr0332564.1,protein_coding
FBtr0332565.1,protein_coding
FBtr0332566.1,protein_coding
FBtr0332567.1,lincRNA
FBtr0332568.1,lincRNA
FBtr0332569.1,protein_coding
FBtr0332570.1,protein_coding
FBtr0332571.1,protein_coding
FBtr0332572.1,protein_coding
FBtr0332576.1,protein_coding
FBtr0332577.1,protein_coding
FBtr0332578.1,protein_coding
FBtr0332579.1,protein_coding
FBtr0332580.1,protein_coding
FBtr0332581.1,protein_coding
FBtr0332582.1,protein_coding
FBtr0332583.1,protein_coding
FBtr0332584.1,lincRNA
FBtr0332586.1,protein_coding
FBtr0332587.1,protein_coding
FBtr0332588.1,protein_coding
FBtr0332589.1,protein_coding
FBtr0332590.1,protein_coding
FBtr0332591.1,protein_coding
FBtr0332592.1,protein_coding
FBtr0332593.1,protein_coding
FBtr0332594.1,protein_coding
FBtr0332595.1,protein_coding
FBtr0332596.1,lincRNA
FBtr0332597.1,protein_coding
FBtr0332598.1,protein_coding
FBtr0332599.1,protein_coding
FBtr0332600.1,protein_coding
FBtr0332601.1,lincRNA
FBtr0332602.1,protein_coding
FBtr0332603.1,protein_coding
FBtr0332604.1,protein_coding
FBtr0332605.1,protein_coding
FBtr0332606.1,protein_coding
FBtr0332609.1,protein_coding
FBtr0332610.1,protein_coding
FBtr0332611.1,protein_coding
FBtr0332612.1,protein_coding
FBtr0332613.1,protein_coding
FBtr0332615.1,lincRNA
FBtr0332616.1,protein_coding
FBtr0332618.1,protein_coding
FBtr0332619.1,protein_coding
FBtr0332620.1,protein_coding
FBtr0332621.1,protein_coding
FBtr0332622.1,protein_coding
FBtr0332623.1,protein_coding
FBtr0332625.1,protein_coding
FBtr0332626.1,protein_coding
FBtr0332627.1,protein_coding
FBtr0332628.1,protein_coding
FBtr0332629.1,protein_coding
FBtr0332630.1,protein_coding
FBtr0332631.1,protein_coding
FBtr0332632.1,protein_coding
FBtr0332633.1,protein_coding
FBtr0332634.1,protein_coding
FBtr0332635.1,protein_coding
FBtr0332636.1,protein_coding
FBtr0332637.1,protein_coding
FBtr0332638.1,protein_coding
FBtr0332639.1,protein_coding
FBtr0332640.1,protein_coding
FBtr0332641.1,protein_coding
FBtr0332642.1,protein_coding
FBtr0332643.1,protein_coding
FBtr0332644.1,protein_coding
FBtr0332645.1,protein_coding
FBtr0332646.1,protein_coding
FBtr0332647.1,protein_coding
FBtr0332648.1,protein_coding
FBtr0332649.1,protein_coding
FBtr0332650.1,protein_coding
FBtr0332651.1,protein_coding
FBtr0332652.1,protein_coding
FBtr0332653.1,protein_coding
FBtr0332654.1,protein_coding
FBtr0332655.1,protein_coding
FBtr0332656.1,protein_coding
FBtr0332657.1,protein_coding
FBtr0332658.1,protein_coding
FBtr0332659.1,protein_coding
FBtr0332660.1,protein_coding
FBtr0332661.1,protein_coding
FBtr0332662.1,protein_coding
FBtr0332663.1,protein_coding
FBtr0332664.1,protein_coding
FBtr0332665.1,protein_coding
FBtr0332666.1,protein_coding
FBtr0332667.1,protein_coding
FBtr0332668.1,protein_coding
FBtr0332669.1,protein_coding
FBtr0332670.1,protein_coding
FBtr0332671.1,protein_coding
FBtr0332672.1,protein_coding
FBtr0332673.1,protein_coding
FBtr0332674.1,protein_coding
FBtr0332675.1,protein_coding
FBtr0332676.1,protein_coding
FBtr0332677.1,protein_coding
FBtr0332678.1,protein_coding
FBtr0332679.1,protein_coding
FBtr0332680.1,protein_coding
FBtr0332681.1,protein_coding
FBtr0332682.1,protein_coding
FBtr0332683.1,protein_coding
FBtr0332684.1,protein_coding
FBtr0332685.1,protein_coding
FBtr0332686.1,protein_coding
FBtr0332687.1,protein_coding
FBtr0332688.1,protein_coding
FBtr0332689.1,protein_coding
FBtr0332690.1,protein_coding
FBtr0332691.1,protein_coding
FBtr0332692.1,protein_coding
FBtr0332693.1,protein_coding
FBtr0332694.1,protein_coding
FBtr0332695.1,protein_coding
FBtr0332696.1,protein_coding
FBtr0332698.1,protein_coding
FBtr0332699.1,protein_coding
FBtr0332700.1,protein_coding
FBtr0332701.1,protein_coding
FBtr0332702.1,protein_coding
FBtr0332703.1,protein_coding
FBtr0332705.1,protein_coding
FBtr0332706.1,protein_coding
FBtr0332707.1,protein_coding
FBtr0332708.1,protein_coding
FBtr0332709.1,protein_coding
FBtr0332710.1,protein_coding
FBtr0332711.1,protein_coding
FBtr0332712.1,protein_coding
FBtr0332713.1,protein_coding
FBtr0332714.1,protein_coding
FBtr0332715.1,protein_coding
FBtr0332716.1,protein_coding
FBtr0332717.1,protein_coding
FBtr0332718.1,protein_coding
FBtr0332719.1,protein_coding
FBtr0332720.1,protein_coding
FBtr0332721.1,protein_coding
FBtr0332722.1,protein_coding
FBtr0332723.1,protein_coding
FBtr0332724.1,protein_coding
FBtr0332725.1,protein_coding
FBtr0332726.1,protein_coding
FBtr0332727.1,protein_coding
FBtr0332728.1,protein_coding
FBtr0332729.1,protein_coding
FBtr0332730.1,protein_coding
FBtr0332731.1,protein_coding
FBtr0332732.1,protein_coding
FBtr0332733.1,protein_coding
FBtr0332734.1,protein_coding
FBtr0332735.1,protein_coding
FBtr0332736.1,protein_coding
FBtr0332737.1,lincRNA
FBtr0332738.1,protein_coding
FBtr0332739.1,lincRNA
FBtr0332740.1,lincRNA
FBtr0332741.1,lincRNA
FBtr0332742.1,protein_coding
FBtr0332743.1,lincRNA
FBtr0332744.1,protein_coding
FBtr0332745.1,protein_coding
FBtr0332746.1,protein_coding
FBtr0332747.1,protein_coding
FBtr0332748.1,protein_coding
FBtr0332749.1,protein_coding
FBtr0332750.1,protein_coding
FBtr0332751.1,lincRNA
FBtr0332752.1,protein_coding
FBtr0332753.1,lincRNA
FBtr0332754.1,protein_coding
FBtr0332755.1,protein_coding
FBtr0332756.1,protein_coding
FBtr0332757.1,protein_coding
FBtr0332758.1,protein_coding
FBtr0332759.1,protein_coding
FBtr0332760.1,protein_coding
FBtr0332761.1,protein_coding
FBtr0332762.1,protein_coding
FBtr0332763.1,lincRNA
FBtr0332764.1,protein_coding
FBtr0332765.1,protein_coding
FBtr0332766.1,protein_coding
FBtr0332767.1,lincRNA
FBtr0332768.1,protein_coding
FBtr0332769.1,protein_coding
FBtr0332770.1,lincRNA
FBtr0332771.1,protein_coding
FBtr0332774.1,lincRNA
FBtr0332775.1,protein_coding
FBtr0332776.1,lincRNA
FBtr0332778.1,lincRNA
FBtr0332779.1,lincRNA
FBtr0332780.1,lincRNA
FBtr0332781.1,lincRNA
FBtr0332783.1,lincRNA
FBtr0332784.1,lincRNA
FBtr0332785.1,protein_coding
FBtr0332786.1,protein_coding
FBtr0332787.1,protein_coding
FBtr0332788.1,protein_coding
FBtr0332789.1,protein_coding
FBtr0332790.1,protein_coding
FBtr0332791.1,protein_coding
FBtr0332792.1,protein_coding
FBtr0332793.1,lincRNA
FBtr0332794.1,lincRNA
FBtr0332795.1,lincRNA
FBtr0332796.1,lincRNA
FBtr0332797.1,protein_coding
FBtr0332798.1,protein_coding
FBtr0332799.1,protein_coding
FBtr0332800.1,protein_coding
FBtr0332801.1,protein_coding
FBtr0332802.1,protein_coding
FBtr0332803.1,protein_coding
FBtr0332804.1,protein_coding
FBtr0332805.1,protein_coding
FBtr0332806.1,protein_coding
FBtr0332807.1,protein_coding
FBtr0332808.1,protein_coding
FBtr0332809.1,protein_coding
FBtr0332810.1,protein_coding
FBtr0332811.1,protein_coding
FBtr0332812.1,protein_coding
FBtr0332813.1,protein_coding
FBtr0332814.1,protein_coding
FBtr0332815.1,protein_coding
FBtr0332816.1,protein_coding
FBtr0332817.1,protein_coding
FBtr0332818.1,protein_coding
FBtr0332819.1,protein_coding
FBtr0332820.1,protein_coding
FBtr0332821.1,protein_coding
FBtr0332822.1,protein_coding
FBtr0332823.1,protein_coding
FBtr0332824.1,protein_coding
FBtr0332825.1,protein_coding
FBtr0332826.1,protein_coding
FBtr0332827.1,protein_coding
FBtr0332828.1,protein_coding
FBtr0332829.1,protein_coding
FBtr0332830.1,protein_coding
FBtr0332831.1,protein_coding
FBtr0332832.1,protein_coding
FBtr0332833.1,protein_coding
FBtr0332834.1,protein_coding
FBtr0332835.1,protein_coding
FBtr0332836.1,protein_coding
FBtr0332837.1,protein_coding
FBtr0332838.1,protein_coding
FBtr0332839.1,protein_coding
FBtr0332840.1,protein_coding
FBtr0332841.1,protein_coding
FBtr0332843.1,protein_coding
FBtr0332844.1,protein_coding
FBtr0332845.1,protein_coding
FBtr0332846.1,protein_coding
FBtr0332847.1,protein_coding
FBtr0332848.1,protein_coding
FBtr0332850.1,protein_coding
FBtr0332851.1,protein_coding
FBtr0332852.1,protein_coding
FBtr0332853.1,protein_coding
FBtr0332854.1,lincRNA
FBtr0332855.1,protein_coding
FBtr0332856.1,protein_coding
FBtr0332857.1,protein_coding
FBtr0332858.1,protein_coding
FBtr0332859.1,protein_coding
FBtr0332860.1,protein_coding
FBtr0332861.1,protein_coding
FBtr0332862.1,protein_coding
FBtr0332863.1,protein_coding
FBtr0332864.1,protein_coding
FBtr0332865.1,protein_coding
FBtr0332866.1,protein_coding
FBtr0332867.1,protein_coding
FBtr0332868.1,protein_coding
FBtr0332869.1,protein_coding
FBtr0332870.1,protein_coding
FBtr0332871.1,protein_coding
FBtr0332872.1,protein_coding
FBtr0332873.1,protein_coding
FBtr0332874.1,protein_coding
FBtr0332875.1,protein_coding
FBtr0332876.1,protein_coding
FBtr0332877.1,protein_coding
FBtr0332878.1,protein_coding
FBtr0332879.1,protein_coding
FBtr0332880.1,protein_coding
FBtr0332881.1,protein_coding
FBtr0332882.1,protein_coding
FBtr0332883.1,protein_coding
FBtr0332884.1,protein_coding
FBtr0332885.1,protein_coding
FBtr0332886.1,protein_coding
FBtr0332888.1,protein_coding
FBtr0332889.1,protein_coding
FBtr0332890.1,protein_coding
FBtr0332891.1,protein_coding
FBtr0332892.1,protein_coding
FBtr0332893.1,protein_coding
FBtr0332894.1,protein_coding
FBtr0332895.1,protein_coding
FBtr0332896.1,protein_coding
FBtr0332897.1,protein_coding
FBtr0332898.1,protein_coding
FBtr0332899.1,protein_coding
FBtr0332900.1,protein_coding
FBtr0332901.1,protein_coding
FBtr0332903.1,lincRNA
FBtr0332904.1,protein_coding
FBtr0332905.1,protein_coding
FBtr0332906.1,protein_coding
FBtr0332907.1,protein_coding
FBtr0332908.1,protein_coding
FBtr0332909.1,protein_coding
FBtr0332910.1,protein_coding
FBtr0332911.1,protein_coding
FBtr0332912.1,protein_coding
FBtr0332913.1,protein_coding
FBtr0332914.1,protein_coding
FBtr0332915.1,protein_coding
FBtr0332916.1,protein_coding
FBtr0332917.1,protein_coding
FBtr0332918.1,protein_coding
FBtr0332921.1,protein_coding
FBtr0332922.1,protein_coding
FBtr0332923.1,protein_coding
FBtr0332924.1,protein_coding
FBtr0332925.1,protein_coding
FBtr0332926.1,protein_coding
FBtr0332928.1,protein_coding
FBtr0332929.1,protein_coding
FBtr0332930.1,protein_coding
FBtr0332931.1,lincRNA
FBtr0332932.1,protein_coding
FBtr0332933.1,protein_coding
FBtr0332934.1,protein_coding
FBtr0332935.1,protein_coding
FBtr0332936.1,protein_coding
FBtr0332937.1,lincRNA
FBtr0332939.1,protein_coding
FBtr0332940.1,protein_coding
FBtr0332941.1,protein_coding
FBtr0332942.1,protein_coding
FBtr0332943.1,protein_coding
FBtr0332944.1,protein_coding
FBtr0332945.1,protein_coding
FBtr0332946.1,protein_coding
FBtr0332947.1,protein_coding
FBtr0332948.1,protein_coding
FBtr0332950.1,protein_coding
FBtr0332951.1,lincRNA
FBtr0332952.1,protein_coding
FBtr0332953.1,protein_coding
FBtr0332954.1,protein_coding
FBtr0332955.1,protein_coding
FBtr0332957.1,protein_coding
FBtr0332958.1,protein_coding
FBtr0332960.1,protein_coding
FBtr0332961.1,protein_coding
FBtr0332962.1,protein_coding
FBtr0332963.1,protein_coding
FBtr0332964.1,protein_coding
FBtr0332966.1,protein_coding
FBtr0332967.1,protein_coding
FBtr0332968.1,protein_coding
FBtr0332969.1,protein_coding
FBtr0332970.1,protein_coding
FBtr0332971.1,protein_coding
FBtr0332972.1,protein_coding
FBtr0332973.1,protein_coding
FBtr0332974.1,protein_coding
FBtr0332975.1,protein_coding
FBtr0332976.1,protein_coding
FBtr0332977.1,protein_coding
FBtr0332978.1,protein_coding
FBtr0332979.1,protein_coding
FBtr0332980.1,protein_coding
FBtr0332981.1,protein_coding
FBtr0332982.1,protein_coding
FBtr0332983.1,protein_coding
FBtr0332984.1,protein_coding
FBtr0332985.1,protein_coding
FBtr0332986.1,protein_coding
FBtr0332987.1,protein_coding
FBtr0332988.1,protein_coding
FBtr0332989.1,protein_coding
FBtr0332990.1,protein_coding
FBtr0332991.1,lincRNA
FBtr0332992.1,protein_coding
FBtr0332993.1,protein_coding
FBtr0332994.1,protein_coding
FBtr0332995.1,protein_coding
FBtr0332996.1,protein_coding
FBtr0332997.1,protein_coding
FBtr0332998.1,protein_coding
FBtr0332999.1,protein_coding
FBtr0333000.1,protein_coding
FBtr0333001.1,protein_coding
FBtr0333002.1,protein_coding
FBtr0333003.1,protein_coding
FBtr0333004.1,protein_coding
FBtr0333005.1,protein_coding
FBtr0333006.1,protein_coding
FBtr0333007.1,protein_coding
FBtr0333008.1,protein_coding
FBtr0333009.1,protein_coding
FBtr0333010.1,protein_coding
FBtr0333011.1,protein_coding
FBtr0333012.1,protein_coding
FBtr0333013.1,protein_coding
FBtr0333014.1,lincRNA
FBtr0333015.1,protein_coding
FBtr0333016.1,protein_coding
FBtr0333017.1,protein_coding
FBtr0333018.1,protein_coding
FBtr0333019.1,protein_coding
FBtr0333020.1,protein_coding
FBtr0333021.1,protein_coding
FBtr0333022.1,protein_coding
FBtr0333023.1,protein_coding
FBtr0333024.1,protein_coding
FBtr0333025.1,protein_coding
FBtr0333026.1,protein_coding
FBtr0333027.1,protein_coding
FBtr0333028.1,protein_coding
FBtr0333029.1,protein_coding
FBtr0333030.1,protein_coding
FBtr0333031.1,protein_coding
FBtr0333032.1,protein_coding
FBtr0333033.1,protein_coding
FBtr0333034.1,protein_coding
FBtr0333035.1,protein_coding
FBtr0333036.1,protein_coding
FBtr0333037.1,protein_coding
FBtr0333038.1,protein_coding
FBtr0333039.1,protein_coding
FBtr0333040.1,protein_coding
FBtr0333041.1,protein_coding
FBtr0333042.1,protein_coding
FBtr0333043.1,protein_coding
FBtr0333044.1,protein_coding
FBtr0333045.1,protein_coding
FBtr0333046.1,protein_coding
FBtr0333047.1,protein_coding
FBtr0333048.1,protein_coding
FBtr0333049.1,protein_coding
FBtr0333050.1,protein_coding
FBtr0333051.1,protein_coding
FBtr0333052.1,protein_coding
FBtr0333053.1,protein_coding
FBtr0333054.1,protein_coding
FBtr0333055.1,protein_coding
FBtr0333056.1,protein_coding
FBtr0333057.1,protein_coding
FBtr0333058.1,protein_coding
FBtr0333059.1,protein_coding
FBtr0333060.1,protein_coding
FBtr0333061.1,protein_coding
FBtr0333063.1,protein_coding
FBtr0333064.1,protein_coding
FBtr0333065.1,protein_coding
FBtr0333066.1,protein_coding
FBtr0333067.1,protein_coding
FBtr0333068.1,protein_coding
FBtr0333069.1,lincRNA
FBtr0333070.1,protein_coding
FBtr0333071.1,protein_coding
FBtr0333072.1,protein_coding
FBtr0333073.1,protein_coding
FBtr0333074.1,protein_coding
FBtr0333075.1,protein_coding
FBtr0333076.1,protein_coding
FBtr0333077.1,protein_coding
FBtr0333078.1,protein_coding
FBtr0333079.1,protein_coding
FBtr0333080.1,protein_coding
FBtr0333081.1,protein_coding
FBtr0333082.1,protein_coding
FBtr0333083.1,protein_coding
FBtr0333084.1,protein_coding
FBtr0333085.1,protein_coding
FBtr0333086.1,protein_coding
FBtr0333087.1,protein_coding
FBtr0333088.1,protein_coding
FBtr0333089.1,protein_coding
FBtr0333090.1,protein_coding
FBtr0333091.1,protein_coding
FBtr0333092.1,protein_coding
FBtr0333093.1,protein_coding
FBtr0333094.1,protein_coding
FBtr0333095.1,protein_coding
FBtr0333096.1,protein_coding
FBtr0333097.1,protein_coding
FBtr0333098.1,protein_coding
FBtr0333099.1,protein_coding
FBtr0333100.1,protein_coding
FBtr0333101.1,protein_coding
FBtr0333102.1,protein_coding
FBtr0333103.1,protein_coding
FBtr0333104.1,lincRNA
FBtr0333105.1,protein_coding
FBtr0333106.1,protein_coding
FBtr0333107.1,protein_coding
FBtr0333108.1,protein_coding
FBtr0333109.1,protein_coding
FBtr0333110.1,lincRNA
FBtr0333111.1,protein_coding
FBtr0333112.1,protein_coding
FBtr0333113.1,protein_coding
FBtr0333114.1,protein_coding
FBtr0333115.1,protein_coding
FBtr0333116.1,protein_coding
FBtr0333117.1,protein_coding
FBtr0333118.1,protein_coding
FBtr0333119.1,protein_coding
FBtr0333120.1,protein_coding
FBtr0333121.1,protein_coding
FBtr0333122.1,protein_coding
FBtr0333123.1,protein_coding
FBtr0333124.1,protein_coding
FBtr0333125.1,protein_coding
FBtr0333126.1,protein_coding
FBtr0333128.1,lincRNA
FBtr0333129.1,protein_coding
FBtr0333130.1,lincRNA
FBtr0333131.1,lincRNA
FBtr0333132.1,lincRNA
FBtr0333133.1,lincRNA
FBtr0333134.1,protein_coding
FBtr0333135.1,protein_coding
FBtr0333136.1,protein_coding
FBtr0333137.1,protein_coding
FBtr0333138.1,protein_coding
FBtr0333139.1,protein_coding
FBtr0333140.1,protein_coding
FBtr0333141.1,protein_coding
FBtr0333142.1,protein_coding
FBtr0333143.1,lincRNA
FBtr0333144.1,protein_coding
FBtr0333145.1,protein_coding
FBtr0333146.1,protein_coding
FBtr0333147.1,protein_coding
FBtr0333148.1,protein_coding
FBtr0333149.1,protein_coding
FBtr0333150.1,lincRNA
FBtr0333151.1,protein_coding
FBtr0333152.1,protein_coding
FBtr0333154.1,protein_coding
FBtr0333155.1,protein_coding
FBtr0333156.1,protein_coding
FBtr0333157.1,protein_coding
FBtr0333158.1,protein_coding
FBtr0333159.1,protein_coding
FBtr0333160.1,protein_coding
FBtr0333161.1,protein_coding
FBtr0333162.1,protein_coding
FBtr0333163.1,protein_coding
FBtr0333164.1,protein_coding
FBtr0333165.1,protein_coding
FBtr0333166.1,protein_coding
FBtr0333167.1,protein_coding
FBtr0333168.1,protein_coding
FBtr0333169.1,protein_coding
FBtr0333170.1,protein_coding
FBtr0333171.1,protein_coding
FBtr0333172.1,protein_coding
FBtr0333173.1,protein_coding
FBtr0333174.1,protein_coding
FBtr0333176.1,protein_coding
FBtr0333177.1,protein_coding
FBtr0333178.1,protein_coding
FBtr0333179.1,protein_coding
FBtr0333180.1,protein_coding
FBtr0333181.1,protein_coding
FBtr0333182.1,protein_coding
FBtr0333183.1,protein_coding
FBtr0333184.1,protein_coding
FBtr0333185.1,protein_coding
FBtr0333186.1,protein_coding
FBtr0333187.1,protein_coding
FBtr0333188.1,protein_coding
FBtr0333189.1,protein_coding
FBtr0333190.1,protein_coding
FBtr0333191.1,protein_coding
FBtr0333192.1,protein_coding
FBtr0333193.1,protein_coding
FBtr0333194.1,protein_coding
FBtr0333198.1,protein_coding
FBtr0333199.1,protein_coding
FBtr0333200.1,protein_coding
FBtr0333201.1,protein_coding
FBtr0333202.1,protein_coding
FBtr0333203.1,protein_coding
FBtr0333204.1,protein_coding
FBtr0333207.1,protein_coding
FBtr0333208.1,protein_coding
FBtr0333209.1,protein_coding
FBtr0333210.1,protein_coding
FBtr0333211.1,protein_coding
FBtr0333212.1,protein_coding
FBtr0333213.1,protein_coding
FBtr0333214.1,protein_coding
FBtr0333215.1,protein_coding
FBtr0333216.1,protein_coding
FBtr0333217.1,protein_coding
FBtr0333218.1,protein_coding
FBtr0333219.1,protein_coding
FBtr0333220.1,protein_coding
FBtr0333221.1,protein_coding
FBtr0333222.1,protein_coding
FBtr0333223.1,protein_coding
FBtr0333224.1,protein_coding
FBtr0333225.1,protein_coding
FBtr0333226.1,protein_coding
FBtr0333227.1,protein_coding
FBtr0333228.1,protein_coding
FBtr0333229.1,protein_coding
FBtr0333230.1,protein_coding
FBtr0333231.1,protein_coding
FBtr0333232.1,protein_coding
FBtr0333233.1,protein_coding
FBtr0333234.1,protein_coding
FBtr0333235.1,protein_coding
FBtr0333236.1,protein_coding
FBtr0333239.1,protein_coding
FBtr0333240.1,protein_coding
FBtr0333241.1,lincRNA
FBtr0333242.1,protein_coding
FBtr0333243.1,protein_coding
FBtr0333244.1,lincRNA
FBtr0333245.1,protein_coding
FBtr0333246.1,lincRNA
FBtr0333247.1,protein_coding
FBtr0333248.1,protein_coding
FBtr0333249.1,lincRNA
FBtr0333250.1,protein_coding
FBtr0333251.1,protein_coding
FBtr0333252.1,protein_coding
FBtr0333253.1,protein_coding
FBtr0333254.1,protein_coding
FBtr0333255.1,protein_coding
FBtr0333256.1,protein_coding
FBtr0333258.1,protein_coding
FBtr0333259.1,protein_coding
FBtr0333260.1,protein_coding
FBtr0333261.1,protein_coding
FBtr0333262.1,protein_coding
FBtr0333263.1,protein_coding
FBtr0333264.1,protein_coding
FBtr0333265.1,protein_coding
FBtr0333266.1,protein_coding
FBtr0333267.1,protein_coding
FBtr0333268.1,protein_coding
FBtr0333269.1,protein_coding
FBtr0333270.1,protein_coding
FBtr0333271.1,protein_coding
FBtr0333272.1,protein_coding
FBtr0333273.1,protein_coding
FBtr0333274.1,protein_coding
FBtr0333275.1,protein_coding
FBtr0333276.1,protein_coding
FBtr0333277.1,protein_coding
FBtr0333278.1,protein_coding
FBtr0333279.1,protein_coding
FBtr0333280.1,protein_coding
FBtr0333281.1,lincRNA
FBtr0333282.1,lincRNA
FBtr0333283.1,lincRNA
FBtr0333284.1,protein_coding
FBtr0333285.1,protein_coding
FBtr0333286.1,protein_coding
FBtr0333287.1,protein_coding
FBtr0333288.1,protein_coding
FBtr0333289.1,protein_coding
FBtr0333290.1,protein_coding
FBtr0333291.1,protein_coding
FBtr0333292.1,protein_coding
FBtr0333293.1,protein_coding
FBtr0333294.1,protein_coding
FBtr0333295.1,protein_coding
FBtr0333296.1,protein_coding
FBtr0333302.1,protein_coding
FBtr0333303.1,protein_coding
FBtr0333304.1,protein_coding
FBtr0333305.1,protein_coding
FBtr0333306.1,protein_coding
FBtr0333307.1,protein_coding
FBtr0333308.1,protein_coding
FBtr0333309.1,protein_coding
FBtr0333312.1,protein_coding
FBtr0333313.1,protein_coding
FBtr0333314.1,protein_coding
FBtr0333315.1,protein_coding
FBtr0333316.1,protein_coding
FBtr0333317.1,protein_coding
FBtr0333319.1,protein_coding
FBtr0333320.1,protein_coding
FBtr0333321.1,protein_coding
FBtr0333322.1,protein_coding
FBtr0333323.1,protein_coding
FBtr0333324.1,protein_coding
FBtr0333325.1,protein_coding
FBtr0333326.1,protein_coding
FBtr0333327.1,protein_coding
FBtr0333328.1,protein_coding
FBtr0333329.1,protein_coding
FBtr0333330.1,protein_coding
FBtr0333331.1,protein_coding
FBtr0333332.1,protein_coding
FBtr0333333.1,protein_coding
FBtr0333334.1,protein_coding
FBtr0333335.1,protein_coding
FBtr0333336.1,protein_coding
FBtr0333337.1,protein_coding
FBtr0333338.1,protein_coding
FBtr0333339.1,protein_coding
FBtr0333340.1,protein_coding
FBtr0333341.1,protein_coding
FBtr0333342.1,protein_coding
FBtr0333343.1,protein_coding
FBtr0333344.1,protein_coding
FBtr0333345.1,protein_coding
FBtr0333346.1,protein_coding
FBtr0333347.1,protein_coding
FBtr0333348.1,protein_coding
FBtr0333349.1,protein_coding
FBtr0333350.1,protein_coding
FBtr0333351.1,protein_coding
FBtr0333352.1,protein_coding
FBtr0333353.1,protein_coding
FBtr0333354.1,protein_coding
FBtr0333355.1,protein_coding
FBtr0333356.1,protein_coding
FBtr0333357.1,protein_coding
FBtr0333358.1,protein_coding
FBtr0333359.1,protein_coding
FBtr0333360.1,protein_coding
FBtr0333361.1,protein_coding
FBtr0333362.1,protein_coding
FBtr0333363.1,protein_coding
FBtr0333364.1,protein_coding
FBtr0333365.1,protein_coding
FBtr0333366.1,protein_coding
FBtr0333367.1,protein_coding
FBtr0333368.1,protein_coding
FBtr0333369.1,protein_coding
FBtr0333370.1,protein_coding
FBtr0333371.1,protein_coding
FBtr0333372.1,protein_coding
FBtr0333373.1,protein_coding
FBtr0333374.1,protein_coding
FBtr0333375.1,protein_coding
FBtr0333376.1,protein_coding
FBtr0333377.1,protein_coding
FBtr0333378.1,protein_coding
FBtr0333379.1,protein_coding
FBtr0333380.1,protein_coding
FBtr0333381.1,protein_coding
FBtr0333382.1,protein_coding
FBtr0333383.1,protein_coding
FBtr0333384.1,protein_coding
FBtr0333385.1,protein_coding
FBtr0333386.1,protein_coding
FBtr0333387.1,protein_coding
FBtr0333388.1,protein_coding
FBtr0333389.1,protein_coding
FBtr0333390.1,protein_coding
FBtr0333391.1,protein_coding
FBtr0333392.1,protein_coding
FBtr0333393.1,protein_coding
FBtr0333394.1,protein_coding
FBtr0333395.1,protein_coding
FBtr0333396.1,protein_coding
FBtr0333397.1,protein_coding
FBtr0333398.1,protein_coding
FBtr0333399.1,protein_coding
FBtr0333400.1,protein_coding
FBtr0333401.1,protein_coding
FBtr0333402.1,protein_coding
FBtr0333403.1,protein_coding
FBtr0333404.1,protein_coding
FBtr0333405.1,protein_coding
FBtr0333406.1,protein_coding
FBtr0333407.1,protein_coding
FBtr0333408.1,protein_coding
FBtr0333409.1,protein_coding
FBtr0333410.1,protein_coding
FBtr0333411.1,protein_coding
FBtr0333412.1,protein_coding
FBtr0333413.1,protein_coding
FBtr0333414.1,protein_coding
FBtr0333415.1,protein_coding
FBtr0333416.1,protein_coding
FBtr0333417.1,protein_coding
FBtr0333418.1,protein_coding
FBtr0333419.1,protein_coding
FBtr0333420.1,protein_coding
FBtr0333421.1,protein_coding
FBtr0333424.1,lincRNA
FBtr0333425.1,protein_coding
FBtr0333426.1,protein_coding
FBtr0333427.1,protein_coding
FBtr0333428.1,protein_coding
FBtr0333429.1,protein_coding
FBtr0333430.1,protein_coding
FBtr0333431.1,protein_coding
FBtr0333432.1,protein_coding
FBtr0333433.1,protein_coding
FBtr0333441.1,protein_coding
FBtr0333442.1,protein_coding
FBtr0333444.1,protein_coding
FBtr0333445.1,protein_coding
FBtr0333446.1,protein_coding
FBtr0333447.1,protein_coding
FBtr0333448.1,protein_coding
FBtr0333449.1,protein_coding
FBtr0333450.1,protein_coding
FBtr0333451.1,protein_coding
FBtr0333452.1,protein_coding
FBtr0333453.1,protein_coding
FBtr0333454.1,protein_coding
FBtr0333455.1,protein_coding
FBtr0333456.1,protein_coding
FBtr0333457.1,lincRNA
FBtr0333458.1,protein_coding
FBtr0333464.1,protein_coding
FBtr0333465.1,protein_coding
FBtr0333466.1,protein_coding
FBtr0333467.1,protein_coding
FBtr0333468.1,protein_coding
FBtr0333469.1,lincRNA
FBtr0333470.1,lincRNA
FBtr0333471.1,lincRNA
FBtr0333472.1,protein_coding
FBtr0333473.1,protein_coding
FBtr0333474.1,protein_coding
FBtr0333475.1,protein_coding
FBtr0333477.1,protein_coding
FBtr0333478.1,protein_coding
FBtr0333479.1,protein_coding
FBtr0333480.1,lincRNA
FBtr0333481.1,lincRNA
